52,60
73,74
23,26
38,66
9,77
25,62
21,32
28,88
29,92
6,7
31,48
41,55
35,41
2,7
37,84
18,20
40,88
27,76
69,74
44,84
32,73
75,99
23,56
48,73
23,28
72,88
24,39
27,36
8,52
29,96
58,76
73,75
8,24
52,67
48,71
8,94
40,90
27,57
24,95
53,85
46,53
36,53
82,90
2,80
5,16
14,34
54,75
19,56
5,61
9,99
4,86
2,82
23,74
51,88
4,28
37,79
20,79
11,77
37,68
26,56
82,92
3,19
65,93
1,58
0,7
65,75
71,76
32,91
67,69
63,70
24,40
48,99
20,94
3,74
29,82
39,73
85,92
41,42
4,56
28,37
32,41
67,82
31,41
34,49
18,42
59,70
25,35
21,29
12,45
38,80
60,77
17,97
24,48
47,63
60,92
28,54
19,39
93,97
80,81
1,18
57,96
22,25
77,88
2,31
61,87
23,62
59,93
38,42
13,83
40,74
1,87
62,84
10,22
64,98
40,72
13,29
54,86
17,32
10,13
2,68
52,88
9,87
21,37
9,95
22,50
51,82
20,93
95,99
40,80
71,90
23,66
5,15
66,70
62,95
9,34
33,62
2,26
37,64
58,97
0,79
0,27
35,74
63,72
7,92
57,60
63,76
36,76
11,23
35,43
61,85
16,75
20,30
18,43
65,68
39,80
2,78
10,88
14,78
18,59
10,12
92,93
1,47
59,77
54,94
66,92
3,34
30,70
33,36
29,43
6,99
8,96
18,65
49,68
3,60
0,90
73,78
7,88
90,93
59,73
4,38
4,83
6,46
69,79
10,11
47,85
27,54
57,74
6,74
40,43
45,88
71,81
43,61
3,69
34,91
25,67
88,99
61,97
4,35
22,47
46,48
21,49
85,94
5,95
4,47
36,55
33,99
20,67
76,80
1,34
11,41
43,84
20,60
19,41
15,39
16,48
58,89
1,29
32,48
61,79
19,58
14,99
76,99
76,81
61,92
43,75
60,73
28,34
30,73
0,18
21,63
10,69
29,94
4,39
73,92
41,52
19,89
1,28
1,22
55,76
24,84
11,43
30,81
20,29
12,68
9,53
12,18
7,33
5,25
60,99
57,83
12,60
66,95
65,83
9,46
59,82
36,43
35,89
53,71
60,93
47,67
9,93
15,29
34,86
4,52
13,44
4,76
26,81
23,93
5,70
81,88
27,55
2,83
50,67
48,98
54,91
34,57
77,87
36,90
7,18
10,59
80,99
16,69
55,89
8,46
13,85
0,63
39,72
9,61
51,59
32,79
9,98
12,41
80,89
38,41
30,80
5,29
10,32
17,78
59,87
41,67
61,64
74,95
44,45
1,65
46,57
13,26
23,30
21,22
29,65
20,45
13,53
59,76
10,75
22,38
32,52
32,51
5,85
14,86
16,97
15,85
24,70
23,81
13,36
52,65
20,63
65,78
16,58
43,55
2,14
59,72
51,83
16,86
48,58
43,79
69,87
15,94
16,63
34,42
19,25
40,75
36,93
27,71
5,80
11,87
57,82
70,88
1,36
61,70
24,44
48,78
43,76
19,87
3,61
25,81
44,49
37,74
34,70
43,68
14,40
48,76
16,30
16,73
20,89
10,77
59,98
33,68
15,91
1,27
27,67
9,31
42,85
52,58
60,78
19,84
3,68
38,61
1,97
2,62
55,79
3,22
15,54
33,74
1,48
17,91
32,86
53,87
28,73
60,80
62,68
25,36
17,92
12,25
0,48
33,69
0,64
21,95
2,66
37,76
40,52
22,49
63,90
5,9
77,82
48,60
15,38
46,65
33,84
18,61
55,88
26,33
7,83
53,72
51,87
10,58
64,67
14,52
0,19
56,86
17,93
6,32
8,54
62,97
76,87
56,72
24,51
59,69
46,67
16,44
46,85
4,70
22,87
34,38
6,85
6,91
4,73
22,59
75,84
9,64
12,62
59,89
37,58
17,68
82,87
12,57
24,50
49,59
73,77
53,68
51,86
39,83
15,37
59,83
27,82
27,64
0,94
0,69
59,62
19,66
87,89
62,88
53,97
30,85
2,77
39,49
26,39
14,67
0,44
1,72
25,30
35,60
3,66
19,72
33,45
2,70
68,94
7,65
27,81
5,97
32,85
81,87
69,75
67,96
49,76
18,89
47,88
47,81
49,56
35,52
20,76
81,89
17,60
68,97
21,85
21,30
41,93
38,63
29,35
16,56
86,96
49,51
58,80
72,76
4,95
62,91
47,90
58,94
7,47
31,70
2,19
36,71
8,82
41,68
45,83
2,13
12,40
70,79
69,86
58,65
63,99
9,21
9,48
37,48
5,81
5,77
54,82
60,91
43,71
9,79
80,90
54,81
44,98
22,90
52,64
30,65
44,46
45,56
59,71
7,71
25,84
0,17
29,61
40,55
35,56
24,43
48,72
22,76
27,63
37,50
48,97
15,68
82,91
11,46
21,66
1,94
50,89
8,31
38,75
87,94
40,85
27,48
10,24
4,59
6,78
61,83
52,98
76,77
29,47
58,92
26,72
5,54
32,71
1,12
31,62
58,83
1,21
16,20
36,42
11,69
35,79
41,72
73,83
29,77
5,42
33,64
11,94
10,26
73,82
45,98
36,65
64,94
1,64
51,77
25,43
32,74
37,61
41,78
40,45
18,27
75,91
20,28
12,64
21,51
31,34
73,89
53,82
17,24
19,32
28,62
40,84
42,54
35,86
19,64
54,90
11,40
12,76
58,69
25,96
1,25
5,23
9,92
39,96
22,63
22,94
17,29
12,43
22,28
25,29
30,34
20,50
21,59
67,89
25,41
16,32
33,90
44,47
65,87
12,93
7,67
84,99
8,19
1,98
12,75
17,69
41,45
1,71
1,17
10,49
3,23
32,62
25,57
14,31
13,68
23,55
51,55
23,35
46,89
30,64
42,61
12,52
1,86
2,27
30,86
58,70
15,19
13,74
29,37
7,48
45,61
21,27
13,81
44,67
22,44
5,19
43,99
75,85
66,80
51,72
0,33
96,98
58,60
11,90
31,91
70,84
1,50
69,92
16,25
38,64
26,97
27,95
94,97
0,65
22,52
25,92
48,67
47,82
17,82
69,93
5,78
0,60
23,33
13,30
77,79
1,67
16,51
46,98
58,75
8,66
12,39
44,80
0,70
57,80
21,61
18,44
80,96
32,76
77,96
83,86
25,51
47,49
0,25
16,49
60,81
27,58
13,79
10,52
5,49
17,85
19,49
58,62
21,36
6,11
8,70
13,69
30,79
43,50
66,99
43,59
18,50
33,52
91,95
21,31
51,60
27,89
31,50
3,70
6,33
4,48
17,28
7,82
53,99
27,80
13,95
9,29
12,83
2,52
5,94
8,36
6,27
43,54
55,57
20,25
15,65
38,53
38,58
7,56
29,66
83,90
23,84
4,44
31,53
3,16
61,88
24,45
51,75
8,53
28,92
12,65
6,44
59,95
20,88
9,89
70,87
10,90
20,80
23,44
33,48
17,63
20,34
66,75
19,91
10,81
36,99
57,98
87,90
32,56
6,68
13,22
33,65
42,44
55,85
50,76
88,91
11,96
18,75
10,82
47,65
4,64
23,59
0,31
15,35
67,95
44,81
30,78
81,93
0,38
13,70
22,97
15,31
65,74
76,79
7,86
24,27
20,59
64,91
46,60
70,86
44,58
49,69
32,68
53,77
75,89
38,76
33,59
81,85
46,49
29,54
9,18
11,97
30,66
7,17
2,34
49,89
15,58
34,58
22,46
8,25
38,46
54,98
15,25
40,62
45,84
21,40
3,13
82,88
13,57
66,77
0,5
18,19
40,70
0,40
63,91
15,36
33,55
13,35
39,69
19,69
79,93
62,86
22,82
20,69
2,39
3,36
42,68
11,93
42,75
53,95
55,70
29,58
48,54
63,86
16,54
40,87
15,67
42,84
23,36
47,98
5,20
15,42
13,34
17,47
23,75
13,64
0,16
2,61
19,45
54,56
57,68
78,99
5,27
48,61
17,54
0,29
17,31
42,52
9,85
69,95
17,89
77,92
23,96
61,98
45,59
52,80
1,45
49,81
60,62
12,22
15,69
44,86
21,87
4,91
46,96
7,66
45,52
13,67
91,97
63,95
39,61
2,81
48,91
14,28
67,71
67,88
42,93
91,94
25,56
52,75
70,83
28,68
29,64
29,93
4,41
14,23
42,88
6,10
3,54
39,81
2,93
37,93
18,64
5,79
3,96
76,93
40,50
40,92
84,94
12,31
33,93
0,37
23,60
9,91
78,81
12,81
30,32
84,97
41,89
45,67
12,49
52,78
57,95
42,49
24,76
5,7
27,35
8,12
8,62
39,56
69,78
46,73
24,29
28,76
51,63
0,45
67,99
21,96
39,71
22,57
9,63
85,96
1,7
18,47
43,57
6,80
60,72
24,38
62,82
23,83
30,59
18,45
51,98
61,69
22,88
93,99
20,66
2,30
73,99
4,12
17,61
68,83
1,52
54,79
88,98
48,92
11,78
57,72
20,39
29,85
30,31
49,70
3,43
41,60
4,19
33,54
3,64
74,78
72,79
36,84
31,65
7,23
20,68
2,55
61,74
10,23
3,85
9,26
38,69
2,65
62,92
2,84
17,42
50,99
22,84
23,76
27,87
0,87
10,33
14,83
19,36
11,22
79,80
42,63
12,23
68,72
39,66
12,30
28,85
13,33
49,93
33,47
47,62
30,56
15,82
48,87
8,26
47,74
40,94
38,86
32,83
29,30
40,67
6,17
33,35
34,98
19,55
66,84
27,46
81,98
13,47
70,91
32,60
17,64
58,95
13,96
7,77
20,51
74,94
26,31
56,81
0,20
19,67
35,81
10,14
7,31
2,98
76,92
91,92
33,70
10,93
21,97
32,87
45,96
6,35
11,82
26,82
30,72
58,91
5,12
5,96
9,82
13,25
32,61
11,62
11,72
47,57
10,25
25,76
53,62
1,66
0,36
68,88
3,17
48,50
23,47
47,89
4,71
42,45
11,85
2,76
4,93
77,86
9,51
27,75
41,90
52,61
39,70
19,77
45,82
36,60
8,74
7,93
7,96
17,86
24,41
47,86
28,86
18,71
7,24
44,76
21,89
18,54
85,89
1,35
46,97
0,42
23,87
71,77
28,32
85,86
12,86
24,33
14,54
11,64
16,34
18,37
53,64
3,58
13,17
63,73
22,29
50,96
0,39
13,55
35,53
2,74
41,71
40,69
26,65
41,82
29,68
18,84
11,35
74,83
8,20
2,49
35,50
27,28
4,78
6,65
19,83
4,51
3,29
78,93
66,72
18,67
9,70
5,62
26,87
72,89
16,66
94,98
39,86
31,77
50,82
1,19
36,78
11,58
40,48
6,31
24,96
44,87
69,72
31,36
32,46
79,94
44,66
26,99
32,63
19,63
28,44
14,36
63,88
15,50
50,84
9,33
26,27
76,89
17,41
62,66
13,82
44,73
42,53
6,60
28,63
12,78
25,73
67,90
72,99
53,60
17,27
54,70
63,85
28,36
69,77
5,51
58,84
71,86
46,81
61,95
55,68
6,40
42,64
9,59
6,28
20,42
5,55
32,75
14,80
49,82
8,34
25,97
34,81
38,88
7,55
2,92
44,92
15,40
21,50
0,99
16,43
36,80
38,73
18,80
24,97
12,17
41,83
26,51
4,66
3,49
65,94
73,97
43,94
25,99
36,98
70,72
22,37
53,65
8,92
55,84
42,96
3,83
0,78
43,73
34,61
11,75
68,91
78,87
1,2
50,75
27,85
20,26
21,94
28,79
30,58
17,74
77,90
23,90
18,35
8,81
86,93
76,82
82,89
83,99
43,89
46,90
58,82
35,77
57,93
25,71
75,83
36,66
68,81
17,46
84,96
4,25
67,79
0,47
31,85
33,71
61,81
27,32
6,96
11,24
68,87
10,74
7,35
57,66
16,29
9,90
45,65
3,82
27,56
11,92
41,77
11,34
11,98
1,16
8,63
6,34
18,78
29,33
11,39
6,94
35,39
48,85
92,96
8,69
10,46
17,39
29,97
26,43
30,61
29,87
17,53
23,27
72,78
47,53
17,33
2,50
90,95
3,90
8,10
66,98
30,38
41,66
8,48
26,68
22,56
1,6
37,71
0,82
28,87
2,32
6,73
57,81
4,21
39,84
36,51
35,72
6,79
24,75
2,48
47,66
69,84
39,54
20,41
4,65
78,80
20,24
27,61
14,55
54,83
33,66
9,60
22,78
40,56
74,80
37,56
12,47
30,76
42,83
2,16
23,92
38,59
55,73
11,45
74,84
42,99
0,58
17,98
9,50
15,89
13,75
16,78
13,28
10,31
24,46
20,55
20,75
71,82
10,73
41,70
37,99
28,74
13,72
59,90
28,90
13,15
10,62
21,58
38,90
56,58
0,55
3,7
58,72
25,78
59,99
13,41
32,78
35,58
18,33
51,89
83,88
30,39
12,34
24,99
44,61
23,41
70,75
59,64
28,71
24,58
26,84
27,72
56,96
23,42
12,97
15,78
45,80
66,67
8,15
0,91
3,89
34,77
0,93
51,95
12,89
51,93
29,80
18,26
92,98
68,89
34,59
24,37
12,15
64,85
43,48
3,32
57,59
35,67
66,76
68,74
15,56
34,84
57,65
8,78
9,16
11,33
80,93
29,98
34,60
13,78
21,86
15,27
24,67
29,39
52,70
37,73
34,55
53,79
25,66
2,43
55,95
18,96
2,35
26,44
14,39
31,35
62,63
37,89
1,31
7,50
47,69
3,46
37,47
7,14
16,21
83,94
32,97
11,73
72,74
56,71
29,78
28,30
6,56
32,34
14,93
55,72
46,83
83,84
71,83
28,65
40,46
33,78
16,45
52,79
3,15
31,40
37,52
14,45
41,50
8,50
68,90
4,7
13,86
67,73
35,49
22,72
16,62
17,76
35,88
60,88
14,17
0,61
72,97
51,52
17,26
34,68
50,69
75,78
11,37
17,19
3,62
10,66
85,99
40,63
52,57
36,52
45,54
0,84
38,39
25,85
29,71
14,63
13,87
26,90
23,79
14,87
30,68
16,60
60,70
18,68
56,59
3,35
14,29
3,97
34,78
54,97
41,86
26,59
31,89
75,96
71,73
5,32
17,48
69,71
50,92
5,63
15,60
25,65
5,22
45,94
42,65
25,75
36,94
6,53
50,63
50,90
41,99
38,87
22,53
19,92
15,92
34,56
37,62
21,46
81,91
57,86
37,67
27,73
3,72
3,56
16,47
19,79
34,89
82,84
19,31
12,21
31,43
42,90
32,96
57,97
51,94
8,33
13,54
31,74
11,83
18,49
24,82
43,56
22,99
3,57
14,38
46,78
3,86
41,96
65,96
17,18
19,59
62,76
80,97
33,44
31,57
2,28
19,37
61,94
51,66
43,67
28,52
6,92
13,32
75,94
44,48
42,92
57,91
7,70
27,99
35,75
73,85
32,88
2,87
26,37
76,91
41,44
31,92
8,30
40,77
50,56
13,50
37,46
16,17
83,93
81,96
40,53
41,75
24,56
6,84
30,96
4,53
60,67
12,32
8,99
39,78
90,99
10,85
20,64
64,72
7,21
4,60
14,35
2,72
8,38
11,61
52,73
38,67
35,68
52,72
41,58
39,97
34,93
6,90
5,89
34,82
44,77
53,83
7,95
13,31
23,97
3,63
65,77
29,31
41,95
0,11
31,90
53,59
61,84
45,69
44,69
27,83
58,73
13,65
12,74
59,61
12,20
26,38
23,24
40,89
34,44
12,94
10,80
71,75
52,96
6,21
51,90
42,48
41,73
75,98
12,53
39,91
41,43
52,62
9,13
0,22
32,80
70,77
20,81
65,76
52,84
55,67
59,78
56,62
38,93
24,35
71,88
15,99
20,82
27,33
30,50
18,56
35,38
18,62
9,43
26,46
70,99
7,62
80,92
12,80
67,81
18,39
7,74
14,58
52,77
56,94
14,57
28,70
38,52
50,64
78,94
25,38
58,86
61,67
81,99
23,54
5,50
30,51
16,81
24,31
13,77
3,41
47,68
9,57
29,41
25,34
2,90
80,94
18,57
56,63
4,69
45,57
19,33
69,90
2,23
74,92
1,26
49,98
14,73
18,29
48,81
69,80
24,25
52,55
16,87
72,91
13,52
0,10
50,60
49,60
48,52
23,67
81,90
57,85
20,56
23,45
22,86
36,81
60,69
1,43
22,89
57,89
90,94
50,94
51,85
6,71
25,47
41,62
47,87
31,73
12,35
57,75
9,86
75,90
39,79
21,60
3,4
52,86
12,96
32,44
34,88
15,95
64,70
7,27
33,57
22,74
44,57
10,41
55,63
3,73
50,80
20,84
21,43
10,76
64,66
81,82
28,69
34,75
43,95
4,27
6,82
12,66
7,63
57,58
42,77
26,80
28,77
32,37
7,29
53,67
42,97
15,72
21,67
15,73
5,21
73,88
16,31
5,57
74,90
34,37
45,92
68,73
5,86
36,86
12,33
2,88
32,50
10,34
66,93
27,49
8,51
56,74
31,76
19,61
22,26
25,93
35,98
43,72
6,89
4,99
54,72
4,46
40,41
51,81
9,69
70,93
40,99
2,20
29,51
38,72
47,76
15,48
4,26
36,41
24,71
7,37
7,97
28,48
50,65
7,91
1,46
3,9
9,65
10,61
37,81
18,95
34,65
88,97
0,43
3,94
36,50
42,56
0,59
37,66
5,34
60,83
34,72
0,86
37,53
26,50
54,69
56,68
7,51
62,75
83,96
82,99
60,74
12,28
65,69
20,72
11,84
14,37
29,53
30,43
79,84
23,99
36,73
29,88
12,90
59,65
21,26
49,96
64,84
73,98
32,82
96,97
27,70
29,49
8,45
3,92
52,85
29,73
67,77
30,54
9,36
79,85
58,96
22,66
11,47
36,45
52,87
26,52
4,68
6,77
10,16
14,22
27,62
65,88
11,66
44,56
51,69
16,88
52,66
28,59
20,65
33,96
65,72
2,9
28,83
18,24
49,54
3,52
28,55
53,76
66,83
23,80
6,9
4,18
89,94
49,87
1,63
8,57
17,25
54,89
56,60
70,92
48,69
38,95
44,94
73,91
59,85
4,37
89,97
38,89
11,17
49,57
63,71
61,66
39,99
35,70
19,74
7,41
56,93
33,92
16,19
40,57
36,63
37,86
7,84
12,19
25,60
72,93
11,12
43,64
39,60
13,99
18,79
39,58
60,61
35,66
53,78
6,43
89,93
51,80
16,94
13,92
3,27
78,96
60,75
42,46
12,59
35,44
18,86
49,58
50,55
79,82
4,10
18,63
18,69
17,75
50,87
9,75
9,11
16,70
1,40
52,54
42,73
5,68
4,23
32,99
27,59
4,16
24,86
53,90
35,51
58,67
18,76
3,10
41,63
26,29
26,95
49,75
20,86
10,53
3,6
39,55
47,50
85,93
67,93
19,43
41,56
19,35
34,40
37,98
24,73
39,67
60,71
31,75
28,53
19,88
55,94
3,76
73,86
75,76
35,40
47,94
34,64
32,84
20,47
90,91
29,79
28,57
13,63
7,42
6,12
37,82
8,60
4,20
49,64
53,91
65,81
1,73
3,48
42,74
28,95
60,82
53,98
39,44
3,67
53,80
14,47
7,40
28,45
64,95
46,66
12,38
40,44
57,63
29,50
11,91
2,95
12,55
81,95
11,74
42,60
42,79
74,76
24,68
9,88
38,78
45,74
12,54
15,51
2,99
63,94
34,80
9,62
33,42
20,73
19,86
36,64
66,81
48,89
8,77
35,57
56,99
20,46
12,79
37,88
61,65
55,86
44,83
0,23
14,71
24,30
43,74
89,95
36,92
47,92
38,60
56,66
3,99
26,86
64,89
78,92
30,87
43,65
91,96
17,40
70,90
20,44
2,40
9,38
56,73
47,71
19,68
9,37
27,47
0,2
18,51
29,81
28,41
59,84
20,35
1,60
29,38
14,32
79,81
43,66
1,96
16,98
53,61
73,81
35,54
72,87
15,21
0,85
14,84
37,77
41,69
53,94
72,98
26,98
22,81
17,66
21,25
50,81
16,72
65,86
21,57
8,16
16,28
18,70
59,75
4,29
30,55
11,38
11,25
28,61
48,95
5,91
23,88
44,51
3,38
37,51
26,41
5,33
10,28
87,96
39,50
50,79
19,99
33,81
47,99
80,83
55,99
4,87
25,87
15,23
25,37
5,56
28,80
58,85
15,84
6,37
84,93
18,48
31,32
15,98
16,36
47,80
31,56
39,88
45,66
1,30
47,52
66,85
21,33
16,85
74,88
36,96
54,77
26,54
74,82
25,64
54,57
2,97
6,75
54,60
15,26
18,52
1,37
35,63
11,54
53,57
37,60
42,71
60,63
8,40
48,57
48,75
17,84
9,39
9,42
4,96
21,77
57,77
21,72
10,71
16,95
47,78
68,80
5,28
23,58
62,81
32,95
9,78
0,52
32,53
12,99
9,54
74,93
66,97
23,94
34,95
6,95
20,38
0,24
21,41
17,96
1,81
36,46
59,66
78,86
53,55
61,78
37,94
10,84
30,46
30,93
58,90
3,18
23,70
61,89
15,88
45,91
61,91
27,38
76,98
2,25
30,90
9,44
21,28
32,49
51,53
43,77
28,33
7,20
12,13
36,89
27,78
16,76
13,60
46,58
9,24
53,96
18,23
31,67
37,41
51,99
11,56
18,60
40,59
51,64
18,73
5,44
70,81
7,46
46,63
35,42
80,86
16,84
30,36
12,73
46,62
40,81
23,48
2,4
1,24
1,70
11,29
62,73
36,47
37,72
45,63
24,60
74,86
25,54
7,64
17,72
6,36
21,42
53,89
